Latitude,Longitude
42.5333333,1.5333333
42.55,1.7333333
24.466667,54.36666700000001
25.258172,55.304717
25.774612,55.970016
25.432273,56.345736
25.288123,55.881571
25.460122,56.012562
25.07462,56.355447
24.218997,55.739888
24.959508,56.315852
25.412279,56.170748
25.35731,55.40330400000001
25.189507,56.235157
25.932264,56.40512800000001
26.021389000000006,56.091389
24.298014,53.211395
25.414304,56.091233
24.798996,56.115379
22.95805,54.297206
25.709102,55.807724
25.478194,55.533768
25.092227,56.24418000000001
25.329901,56.021884
25.617288,56.011128
25.995584,56.380513
23.102651,53.581849
23.127315,53.75439300000001
24.099107,53.49076899999999
23.110884,54.015715
24.865864,56.260851
24.616667,51.4
24.912136,56.095661
24.221944,55.603056
24.053988,53.763468
24.25958,54.707814
22.992313,53.428915
24.110278,52.73055600000001
25.174666,56.330388
25.163564,56.09619
25.354005,55.853315
24.083333,55.683333
24.870768,55.549053
23.630726,53.729897
25.301285,56.16530600000001
24.278385,52.623689
23.283333,53.2
24.957746,56.205983
24.884097,56.205284
25.766667,56.066667
22.9941,54.221835
25.565895,56.202173
23.119039,53.928365
23.316096,54.067177
25.514168,56.071944
25.801287,56.351111
25.2,56.05
25.540918,56.130664
24.951349,56.14996800000001
24.294566,53.330688
23.013531,54.154475
23.066667,53.533333
24.116667,55.8
24.07843,53.53842
25.145833,55.334167
25.223647,55.38894300000001
24.994167,56.025
23.3,53.85
25.936667,56.172222
25.1,56.033333
24.052778,55.719722
24.803878,56.194487
25.247638,56.077192
25.016249,55.45533100000001
25.56473,55.555166
25.150151,55.205866
24.908972,56.303165
33.051945,68.65
32.669487,62.16116
32.243587,64.684706
36.689007,69.133751
34.234973,67.19159300000001
33.643952,64.694301
34.722778000000005,70.26138900000001
33.281975,64.648072
35.474953,69.871144
35.11979,61.48511
33.355062,67.657865
34.248889,68.608333
32.813402,65.96804200000001
32.503976,69.209795
31.975853000000004,67.59182
34.331309000000005,67.640744
33.443964,67.446848
31.920507,67.691807
31.719049,64.600709
34.869305,63.274235
34.739697,67.708229
38.290565,70.82552700000002
33.042291,68.026791
34.477778,68.29083299999999
35.57803,65.101776
34.621441,66.236618
31.786266,64.52124
32.80455,67.79332
32.85733,69.129471
32.795833,69.275278
32.673821000000004,69.126244
36.933547,69.94524399999999
33.482286,64.310608
33.087925,67.43729300000001
32.626767,65.79395500000001
33.894167,69.235833
35.436878,61.385679
36.883236,70.160088
33.801764,65.879646
34.151540999999995,63.419489
34.106897,64.16788199999999
32.261384,68.178921
34.874713,66.543614
31.807746,66.487208
35.706722,64.489174
32.635723,62.46544599999999
35.247261,69.61556999999999
33.284399,67.187217
36.033889,66.121944
34.052914,62.932137
36.65665300000001,68.37054
33.666252,68.009567
34.396667,67.896111
36.288461,66.853894
35.767752,66.56335
38.101827,70.465519
34.700352,69.33800500000001
35.396155,61.358598
33.857778,68.74194399999999
34.373889,68.837778
34.776778,68.629244
33.753691,65.848019
34.456124,68.035866
36.62146,71.18717
32.774997,67.033884
34.450013,70.511127
35.019545,69.282966
33.595593,63.511616
34.30481,62.255844
35.654722,64.606667
31.684185,64.362512
36.765827,69.403679
35.074092,63.151696
31.842262,65.854792
31.265079,64.243888
31.175171,62.064489
32.096052,65.862002
31.893301,66.406361
31.473333,67.021111
31.099444,61.857778
30.737901,64.11704300000001
34.761692,62.24629100000001
31.096111,66.621111
31.192113,62.153969
33.2975,68.28027800000001
33.309864000000005,69.812822
35.25676,63.486725
31.932216,66.654759
37.474451,69.695674
33.269721999999994,68.85972199999999
31.594318,67.423525
32.64383,66.218202
34.732533000000004,62.468026
35.128038000000004,69.056555
35.087589,63.258904
34.96133,69.606239
34.512882,70.56469
31.533681,64.993209
34.952539,61.686812
31.109194,64.180116
32.707035,66.716107
32.867561,67.46954000000001
32.076211,68.114209
31.317969,65.949354
32.639587,66.76432700000001
34.765896000000005,63.520962
31.533139,65.307982
32.827844,68.562173
32.860301,66.041049
31.581045,66.36774
31.73506,67.357401
31.853785,64.642863
35.929326,68.010447
33.775278,68.51083299999999
32.20780300000001,67.266664
32.444301,66.870564
31.424854,65.711438
33.35527800000001,68.453611
33.911152,68.441101
30.935278000000004,61.87055600000001
31.571978,65.483728
32.35163,66.66577
31.801757,65.770248
31.219722,61.780556
32.682358,67.741962
34.446389,69.899722
34.26619,69.262891
32.687827,68.11816999999999
34.226536,70.39625500000002
34.398889000000004,68.98944399999999
32.066307,66.837295
32.151437,64.754048
32.086627,67.79654000000001
32.209449,68.459416
31.331981,66.168351
34.532848,70.233086
30.894167,61.82305600000001
32.481494,68.11780300000001
35.83672,66.765502
35.433951,63.388675
33.915337,63.44293199999999
32.665482,68.773815
33.379721999999994,70.029444
32.399677000000004,61.95784
32.057990000000004,64.846474
31.682952,66.89439899999999
34.64306,70.436308
32.332819,64.98352299999999
30.958333000000003,66.431667
32.413182,67.498411
34.336944,69.18777800000001
33.749561,69.798149
33.905167,63.322945
34.333889,62.046944
33.851111,68.8725
35.770729,66.887394
34.651901,63.782801
35.859072,69.749211
34.902941,62.720077
36.398225,67.233915
35.896891,69.513482
33.907198,65.810363
35.015617,63.142089
32.678986,62.250358
35.052171,63.046762
36.434138,67.144053
35.088097,69.592163
31.56091,64.417838
34.966346,61.608348
36.832287,70.359301
36.941357,69.31809200000001
33.317657000000004,61.945522
36.482691,67.22071
37.139301,69.088622
36.995741,72.701707
37.520602,70.288611
38.00114,70.476161
34.538056,67.336389
34.662094,63.600279
35.018043,68.944122
35.292765,61.47165
35.729125,63.865742
31.511016,64.32928100000001
34.182682,63.18495600000001
34.348333000000004,68.67666700000001
31.973423,64.95841899999999
33.965055,63.230377
35.86117700000001,66.566967
35.50350800000001,67.760549
34.797888,63.781939
35.831321,68.408076
33.59901,63.64843000000001
37.059722,66.04333299999999
35.88154799999999,68.99655600000001
34.193889,66.873889
35.051449,63.296646
34.185137,62.837146
33.84256,63.370991
33.343529,63.764701
34.957833,61.538723
33.898610999999995,68.609167
34.245,66.9125
31.671088,67.24995600000001
34.231708000000005,65.368752
34.277373,66.080166
34.548342,70.87718100000002
31.575656,66.50232
30.180577000000003,66.020834
34.965917,67.864993
33.740278,68.1075
33.349324,64.656549
34.009798,65.333844
34.440079,66.140617
34.296991,68.246525
33.097778000000005,66.769722
35.789288,66.636801
34.06061500000001,66.196751
34.274444,68.125833
34.764659,63.652131
34.876296,67.266968
35.145636,71.360738
34.325266,67.176211
34.379494,66.672646
34.256717,64.04634300000001
33.697418,66.644885
36.402147,69.365776
35.699837,66.879634
34.587536,66.359566
35.244798,64.034625
34.268475,63.215057
33.913889000000005,66.632222
32.85046,68.096939
34.432109999999994,65.442764
33.126482,67.340195
37.355427,69.935242
34.561685,64.081524
35.193646,63.02479200000001
36.0644,68.959595
34.504101,69.091998
34.132763,63.745728
33.045787,62.18226899999999
37.089624,70.525711
34.194649,63.62572900000001
32.530663,62.049599
33.496569,65.59099599999999
33.596224,64.336395
34.487962,66.97835
34.388333,67.216111
33.63542,65.564257
32.029567,65.07851600000001
32.311524,67.608538
34.90464,63.069537
37.519834,70.50301400000002
36.934368,69.566177
34.401171999999995,66.246134
35.494224,63.378051
31.904186,65.760149
34.847382,71.05127
35.046871,70.987236
35.444736,69.69915
35.09737,70.701134
33.12025,69.485515
32.473539,67.19039599999999
35.817239,64.191139
35.151773,63.058812
34.168415,66.508154
36.113886,66.975761
34.082481,70.668152
33.570698,68.75634000000001
34.362225,70.472771
34.291927,70.17173000000001
33.778333,68.85333299999999
32.592674,68.099548
32.586193,65.351614
34.713782,69.814734
31.890002000000006,67.857235
35.25805300000001,63.56883199999999
32.220991,66.164473
33.714444,68.238333
34.423786,70.342827
34.072222,68.522778
32.748705,66.97957
32.935288,68.646326
36.062966,67.31668
35.202559,71.051513
31.485326,65.528894
33.494196,65.22607099999999
30.7556,61.8245
34.942805,70.97325
32.688598,68.643907
32.353235,66.36019300000001
33.452877,69.04821
34.420258000000004,70.828901
33.004759,69.408621
36.383333,66.15
32.392075,65.20869300000001
33.756667,68.3475
34.873802000000005,69.823936
36.871389,66.661111
31.819013,67.83410699999999
33.119137,68.31255300000001
33.555168,67.264431
34.829778000000005,69.685064
32.610165,68.042961
34.803387,69.354225
36.114341,70.017833
31.637745,65.63924300000001
35.255859,66.158914
32.850109,67.283353
31.837399,67.665414
32.123142,67.105187
32.352336,65.624818
34.253353000000004,70.320518
35.279586,71.362318
35.167744,70.158783
31.568054,67.15463100000001
30.959171,66.32832900000001
36.678179,66.80325400000001
33.645728000000005,62.269587
33.002983,68.282715
36.116111,66.05888900000001
33.428611,68.304167
33.251667,68.388056
31.691389,67.5775
32.531769,65.371851
34.839199,71.248758
36.761326,69.11215200000001
34.067954,67.35440799999999
37.14564,68.828937
32.194424,64.055773
36.634621,69.369446
37.203569,70.424943
34.772761,61.950271
30.977229,66.25939699999999
33.649021000000005,69.277153
33.18853,69.550942
35.607414,68.699128
36.695523,69.585665
36.116667,66.25
31.977318,64.893861
35.913097,64.786583
36.531456,65.798271
37.020386,71.02600000000002
35.770108,71.354704
32.637001,62.002159
34.494723,66.516504
34.884187,62.09559100000001
36.45656500000001,65.808802
34.829546,62.522604
34.198243,67.948539
32.759463000000004,66.244715
34.383056,67.446667
31.784454,66.910325
31.970721,66.175088
31.57672,64.85242
37.173011,69.774495
34.708682,69.038271
34.160702,70.241051
36.561111,66.645833
30.870833,66.256111
33.472778000000005,68.15472199999999
34.140833,68.72833299999999
32.385745,66.787338
35.421729,71.367068
35.66312999999999,69.30323100000001
36.883805,66.161694
33.607917,63.400298
34.8931,69.098359
32.968389,67.54800300000001
35.20634000000001,69.201536
34.698302000000005,68.24889399999999
31.849925,66.33913199999999
33.589553,64.265989
35.209392,63.85846700000001
35.264925,61.315015
31.955808,66.559288
33.844722,66.582222
33.285504,67.47294699999999
33.275946999999995,67.419792
33.604216,66.932241
33.479596,65.16653000000001
36.351559,66.917912
36.486944,70.265489
34.300709000000005,70.408142
38.161226,71.27081899999997
34.37051,68.125574
33.834038,63.232806
33.764365999999995,66.360887
34.502222,68.63833299999999
35.616725,69.499673
34.184766,66.61161899999999
33.176013,67.09814
34.470566,65.063843
32.698435,64.947691
34.259035,67.972604
35.484268,67.154376
34.995326,71.31904499999997
33.84217,66.117343
33.640190999999994,68.079468
34.087309999999995,67.92394200000001
32.756811,66.652332
34.680737,70.831192
34.77309,70.941139
33.099128,67.287612
34.426322,70.616929
34.520025,68.236429
35.525679,68.05941899999999
34.034236,66.39809
33.819866,68.949446
32.432434,63.751339
34.245416,62.441782
32.524154,68.317229
33.948056,68.943056
34.605339,70.608788
33.396839,69.38777900000001
35.915177,71.30169000000002
31.86533,61.57756
32.080793,68.863312
32.604299,67.551067
31.883592,66.83811999999999
32.148610999999995,67.496667
34.143833,69.209775
34.192778000000004,68.271389
33.923883000000004,69.702526
32.296473,64.775097
33.953889000000004,69.333056
31.987144,67.056096
34.196111,69.091667
34.899387,69.440086
34.03275900000001,69.590428
34.201427,69.533699
34.590287,70.342607
36.050125,65.912277
36.26468,68.015512
33.4675,69.641111
33.265556,68.12083299999999
36.689854,65.674355
37.173031,67.316475
33.330559,62.28648000000001
34.306452,67.54736899999999
35.364647,67.49369899999999
37.515816,70.354124
35.982947,67.467832
36.314441,67.927252
36.061823,68.670868
36.225414,69.239876
36.277077,69.199608
34.194904,70.441017
37.004273,69.159548
34.571428000000004,69.72737
34.304939000000005,70.78922299999998
35.629215,63.298531
32.440037,67.749223
32.10988,65.402372
33.182513,69.98792399999999
32.732106,64.71412099999999
33.823277000000004,69.167648
34.179253,69.66499300000001
33.763657,69.38198100000001
31.581411,65.757063
35.953785,65.294151
36.017052,66.511287
34.363733,69.616522
33.672222,68.133889
33.645115000000004,63.597157
36.98777800000001,66.148611
32.500267,67.09827800000001
32.341497,65.087409
30.268107,62.086555
35.896743,66.413309
34.852898,69.17061899999999
34.957778999999995,67.60847199999999
36.906451,65.135616
34.449272,65.210403
33.649187,65.817368
33.936269,65.916218
32.952784,64.76074200000001
36.332049,68.19281099999999
33.892264000000004,66.299593
33.92732,67.25519200000001
32.666169000000004,67.159494
31.609233000000003,64.960398
32.154083,68.591759
31.373269,67.577989
32.210706,68.54679399999999
32.656756,67.640199
31.040623,66.330101
32.258803,67.132221
32.089463,68.660072
31.166856,66.394247
35.846163,64.53073499999999
32.487911,65.331702
33.120278000000006,68.601111
34.347544,69.31412900000001
30.852778000000004,61.885
31.664644,66.696789
31.896636,67.57334200000001
33.125370000000004,68.033363
33.269503,67.599588
33.8975,68.963889
33.946667,69.218611
34.461389000000004,68.6975
32.227563,67.60521800000001
34.64167,69.87650699999999
32.341415000000005,67.968625
34.072308,61.870018
36.793889,66.95
34.045193,70.795662
32.854364000000004,67.578467
34.506622,62.644647
34.247787,70.519684
35.85267,68.764748
34.269167,69.02583299999999
32.189064,65.83416
31.853674,66.701038
31.718715000000003,66.190089
32.562832,66.586873
35.684834,70.121174
36.939557,71.048876
31.63405,66.813727
37.116667,65.166667
36.368942,68.828552
36.08387800000001,66.85033100000001
37.040293,69.529127
37.257854,68.913371
36.711647,69.416534
34.935041,67.65656700000001
34.322016,66.041924
36.714832,68.745941
36.774708,68.689636
36.976593,68.572239
36.302494,65.951515
36.6975,66.65527800000001
33.538898,65.113875
36.026944,66.386944
36.717256,67.157439
32.743656,68.769356
34.141288,69.544751
31.816151,67.370319
34.82374,69.829531
31.371149,67.770533
34.966652,62.07186
35.935252,66.067
32.654224,62.10434
33.874971,64.521908
34.124444,68.611111
34.293611,66.863056
30.138865000000006,66.061066
34.243611,68.787222
34.281789,66.45829
34.927357,69.74176800000001
36.270322,68.702702
35.576151,67.60414899999999
33.313334000000005,69.543611
34.523148,69.525223
35.90469,63.919828
35.63531300000001,66.743912
32.97419,69.36776
32.555473,67.037132
32.726923,67.636964
33.189091,69.25898000000001
32.784856,69.082436
32.521541,67.413151
34.874364,68.156789
33.070152,69.030396
36.487209,66.912681
34.232397,67.764044
31.247222,67.50444399999999
31.620245,65.89799599999999
33.309753,67.86797299999999
33.5125,70.0175
33.885833,66.851111
31.945087,65.555599
35.578158,68.461067
34.278606,69.90464
33.398216999999995,64.888953
35.231804,64.114784
35.385487,63.965148
34.225015,64.379366
33.448474,64.812343
33.718029,69.487892
34.335745,69.754935
32.239000000000004,68.765424
32.952676000000004,67.76002700000001
33.666389,68.667222
33.157146999999995,69.69772900000001
35.724948,67.57498199999999
37.025763,65.95160899999999
30.521097,63.390764
33.445509,65.907173
35.953932,69.022366
34.1425,66.878889
34.537352,65.118226
37.01162100000001,70.233365
32.172061,66.507639
30.437409,63.312975
32.617171,63.656832
31.623354,62.879511
32.413694,65.655858
32.293083,61.527138
36.208358,70.00529499999999
34.400363,69.371402
36.028663,70.772575
35.57958499999999,66.201258
32.916887,66.549086
33.122007,65.070082
32.665903,66.839947
36.495868,68.06994399999999
35.575833,64.08833299999999
36.866688,69.742638
34.497885,66.285135
36.381895,69.42504
34.49749,65.665237
34.006111,68.72027800000001
35.09668,69.649055
33.383678,69.018311
35.118527,61.86689499999999
36.296944,66.14416700000001
32.233052,66.111742
34.037222,69.448334
36.8126,68.867418
33.732403000000005,67.717409
32.54552,66.98192900000001
37.199602,68.97547
34.087658000000005,70.23790699999999
35.916758,68.50608100000001
31.170908,66.627498
34.941425,69.46970400000001
32.023423,65.794984
34.233868,69.965057
36.426085,69.607614
33.552371,64.820994
36.682231,71.127421
33.679958,69.99768900000001
31.641424,66.75053
34.626384,69.120465
34.459721,62.24669599999999
34.178092,65.35734599999999
31.50021,61.5047
32.05512,62.896822
32.111728,64.561224
33.185734000000004,62.125187
34.464675,62.464998
34.783712,62.560591
31.739796,65.923912
36.497559,68.908897
36.802222,66.41166700000001
34.325371000000004,62.482971
34.256981,62.517975
34.185364,63.06286600000001
36.2495,69.097389
32.007145,62.94823100000001
34.054935,61.69495
34.063965,66.076262
32.907496,67.09481600000001
35.115662,68.24560100000001
34.085278,66.53805600000001
33.321239,68.593048
33.520737,69.047852
33.176121,67.555879
34.990406,66.613012
33.829212,62.755814
31.00306,66.16889
31.705644,65.686826
32.487107,64.373475
33.87531,65.095249
33.1825,68.795556
33.559722,68.3225
31.505898,66.446721
34.103611,69.14694399999999
34.337778,69.10333299999999
34.200672999999995,70.04092299999999
34.306633000000005,69.816177
36.697116,68.851365
34.858162,69.413574
33.565278,68.43
31.409491,62.461924
32.027991,66.072886
36.9937,70.480742
30.501948,63.84414
35.816068,67.17672900000001
36.923072,70.855063
36.655278,66.173889
31.673334000000004,67.528889
33.438782,69.463287
33.518314000000004,69.418037
34.367816999999995,63.313759
34.201944,68.693889
33.63013,70.12439499999999
35.780363,68.073707
34.230606,69.72440300000001
31.490140000000004,67.23227
31.698590000000006,66.628129
37.343359,71.456119
34.250683,65.830585
32.422109000000006,64.46726899999999
32.64555900000001,64.709888
31.958268,65.977306
31.449833,65.923936
32.776367,68.920746
32.52908,66.191506
37.360507,69.486982
34.85263,61.998854
32.548026,67.671809
31.997486,65.653823
32.230981,64.324093
34.112958,66.148881
36.078944,68.320823
36.067355,67.566552
36.052631,65.55096400000001
33.535846,64.469822
32.438715,66.416434
33.278822,67.746714
36.031765,66.637928
31.70339,64.670216
35.201893,70.355815
34.05027800000001,68.993611
35.910303000000006,67.183559
33.826944,69.51527800000001
33.802982,69.093147
34.081843,67.746941
34.110397,67.985911
34.370278000000006,67.70083299999999
34.530052000000005,68.322257
34.511389,67.69555600000001
36.626778,65.788155
36.854945,65.10884899999999
32.576707,64.39237
36.76430300000001,68.958713
35.216291,68.140654
33.910535,67.01210400000001
37.150007,70.23973000000001
35.340235,69.153991
35.704687,69.181507
35.385147,65.358032
37.623737,70.271305
34.823639,69.452591
32.33784,68.3806
32.442031,67.30206
32.653372999999995,67.374104
32.736099,68.99568199999999
32.47567,68.273455
31.771588,64.882131
34.885841,68.228289
35.256996,63.686958
34.360240999999995,70.05510699999999
32.550453999999995,68.879215
32.932491,69.243034
31.983254,64.828113
32.716846999999994,65.334402
32.895565000000005,68.49469
32.174285999999995,68.415988
36.580551,65.80094100000001
34.088889,66.636111
35.137137,70.967576
36.494627,70.204144
34.369289,62.464474
35.754621,67.853913
37.764067,70.382364
31.326036,67.27787
34.036312,70.567307
34.802934,67.588711
36.631165,68.88681
34.112678,67.437197
33.669212,66.331086
35.127602,64.608391
32.421235,66.568321
32.122593,65.922639
32.592123,67.777614
31.218759,66.108735
34.192928,70.798965
33.786276,64.844544
32.270058,68.90974
32.238636,63.728413
31.229272,66.26213
31.057347,66.01955
35.881267,66.731131
38.197502,71.357454
33.790176,67.74476999999999
33.935249,62.399956
35.22037,67.922703
34.959798,68.03283
33.431246,65.13431
34.18721,64.349616
33.577601,65.746087
32.863434000000005,64.59664699999999
33.429094,64.403028
31.895698,66.06426
32.267083,66.575919
31.567695,66.719633
32.931626,66.76446899999999
34.325278000000004,66.82
32.104392,64.64314499999999
32.70619,65.277331
32.822956,67.09885600000001
34.831426,69.76907299999999
32.758697999999995,61.653969
32.646348,65.56179300000001
34.473453000000006,69.747652
32.799395000000004,65.317053
32.985703,65.699603
33.575095000000005,65.65101
34.214797999999995,70.697937
34.585789,70.715614
32.321314,66.60791
33.600618,62.963003
35.214875,69.367275
34.992206,67.948847
35.244679,71.5266
32.258609,67.87647
35.350698,67.84913
37.030653,71.449085
35.794522,66.988863
36.517273,69.079514
35.200518,69.277433
33.6698,62.934811
33.809517,69.87732700000001
33.935268,63.53349300000001
36.994722,66.329444
33.039726,67.210992
32.165556,68.25741500000001
36.189076,70.201575
36.952926,65.123761
33.8155,64.586442
33.800417,69.748284
32.12058,65.079092
32.951256,62.107876
34.691526,69.71772
32.133569,65.21159
31.814392,65.082325
35.894871,70.414689
33.008843,64.966643
32.776703999999995,68.413387
37.287476,70.562288
36.705696,67.89226500000001
35.397261,68.338655
37.223441,70.056002
32.259692,67.645081
31.239722,67.238889
37.563108,69.954362
31.378172,67.236298
32.519167,69.27166700000001
34.367778,69.957778
34.994064,69.824501
32.232548,67.816912
33.793781,65.154584
33.226876000000004,65.16121
34.150341999999995,67.40570500000001
31.523770000000006,65.67059300000001
34.062344,70.41346
32.571791,69.31182
34.592859000000004,69.80385600000001
35.013496,70.141289
36.184444,66.018056
34.820033,64.054994
37.485689,69.900886
32.382432,67.45924699999999
35.566844,66.818852
33.526261,65.52284300000001
36.337707,69.564376
32.437771000000005,62.140213
33.182579,64.330611
33.695833,68.88833299999999
35.927782,66.203222
32.363668,66.855589
36.242523,65.942612
35.281825,71.461528
32.175735,66.604822
30.399001,63.279936
30.99628,61.945011
36.204914,65.054138
36.724562,69.845897
35.98189199999999,65.978882
35.873578,68.291213
36.224308,67.114406
35.697968,64.904152
35.607704,64.765266
36.058593,64.578399
36.438859,68.087939
36.781611,64.968078
36.516667,68.15
36.479401,69.280446
37.368959,69.74260500000001
35.54277800000001,64.460833
37.459523,70.14376
35.596389,64.305
36.106354,65.522636
36.131114,69.112563
35.84172299999999,64.630964
35.92953499999999,64.642399
36.875255,71.078411
35.982285,65.861176
36.208166,68.701739
31.91811,65.891275
35.946005,66.683207
35.316845,64.23786199999999
37.211444,69.495075
35.101395000000004,69.43018199999999
37.387313,69.59572800000001
33.372627,61.693874
36.072406,69.051516
36.048298,68.437383
34.761436,66.744343
33.376895000000005,67.015599
34.893334,68.2925
34.252632,65.744516
31.531408000000006,66.656187
37.2975,66.517222
36.918056,66.29722199999999
34.827211,68.041803
34.680374,62.667205
34.003889,69.205556
34.792725,69.900511
34.944931,63.179875
35.083169,61.668926
33.408393,66.056549
35.632542,69.663623
35.73989500000001,64.779961
35.929177,66.798096
35.900894,65.468361
36.99333,73.23487
36.021893,65.47734799999999
37.070446,69.29842099999999
37.197942,70.137113
36.983333,70.883333
36.571675,69.918099
33.628822,68.84565699999999
35.697186,64.283218
37.348611,66.961667
32.453540000000004,67.389381
34.744156,70.727226
35.526444,69.949209
33.470833,68.484167
37.237639,70.357049
33.412308,65.709012
37.198788,70.763437
34.481945,67.405556
34.983611,67.053333
32.349415,66.511902
33.948246999999995,67.58749399999999
34.670621000000004,66.891506
36.491695,70.477153
34.156944,66.564167
33.060990000000004,65.871781
33.407825,69.805885
37.126322,70.389873
33.391110999999995,69.71
36.630695,67.978204
36.637883,71.045594
35.62916699999999,64.25
36.737485,70.977161
36.533078,70.995183
36.230002,67.514271
36.31531,67.046442
33.313513,69.03833900000001
35.357411,64.017491
34.553181,62.828049
33.323333,68.835278
33.303358,64.556149
36.06216,65.17349399999999
31.781534000000004,68.385964
37.079401,70.16851700000001
37.08571,69.479578
35.839512,65.908539
36.676718,70.934104
38.339356,70.91110400000002
37.257767,70.476478
34.3,63.5
34.380829,63.508846
35.552066,63.908564
35.271241,69.200375
